date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:54	35364/35364	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:53%20GMT	https://www.getthegloss.com/author/katie-robertson	www.getthegloss.com/author/katie-robertson.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:55	63527/63527	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:54%20GMT	https://www.getthegloss.com/article/sense-and-sensitivity-the-best-cleansers-for-sensitive-skin	www.getthegloss.com/article/sense-and-sensitivity-the-best-cleansers-for-sensitive-skin.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:57	56750/56750	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:55%20GMT	https://www.getthegloss.com/article/the-beauty-exes-we-d-go-back-to	www.getthegloss.com/article/the-beauty-exes-we-d-go-back-to.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:57	60043/60043	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:57%20GMT	https://www.getthegloss.com/gallery/glossy-posse-picks-the-new-beauty-products-we-re-fallen-for	www.getthegloss.com/gallery/glossy-posse-picks-the-new-beauty-products-we-re-fallen-for.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:00	60468/60468	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:57%20GMT	https://www.getthegloss.com/article/good-mood-food-how-do-your-meals-make-you-feel	www.getthegloss.com/article/good-mood-food-how-do-your-meals-make-you-feel.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:02	56361/56361	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:59%20GMT	https://www.getthegloss.com/article/the-makeup-maniac-the-best-makeup-for-eyelash-extensions	www.getthegloss.com/article/the-makeup-maniac-the-best-makeup-for-eyelash-extensions.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:05	54636/54636	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:02%20GMT	https://www.getthegloss.com/article/the-proof-that-organic-skincare-isn-t-stuffy	www.getthegloss.com/article/the-proof-that-organic-skincare-isn-t-stuffy.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:06	57794/57794	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:05%20GMT	https://www.getthegloss.com/article/since-when-did-fitness-get-so-expensive	www.getthegloss.com/article/since-when-did-fitness-get-so-expensive.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:08	60462/60462	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:06%20GMT	https://www.getthegloss.com/article/skincare-on-a-shoestring-7-brands-nailing-budget-skincare	www.getthegloss.com/article/skincare-on-a-shoestring-7-brands-nailing-budget-skincare.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:45:08	83436/83436	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:45:08%20GMT	https://www.getthegloss.com/gallery/the-gloss-report-are-there-any-great-mascaras-for-under-10	www.getthegloss.com/gallery/the-gloss-report-are-there-any-great-mascaras-for-under-10.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
