date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:40	58711/58711	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:38%20GMT	https://www.getthegloss.com/listing/the-5-2-diet?offset=51	www.getthegloss.com/listing/the-5-2-diet78bf.html	(from https://www.getthegloss.com/listing/the-5-2-diet)
15:41:40	63587/63587	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:40%20GMT	https://www.getthegloss.com/listing/health-and-fitness-videos?offset=25	www.getthegloss.com/listing/health-and-fitness-videos4c30.html	(from https://www.getthegloss.com/listing/health-and-fitness-videos)
15:41:41	53095/53095	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:40%20GMT	https://www.getthegloss.com/listing/health-and-fitness-videos?offset=50	www.getthegloss.com/listing/health-and-fitness-videose164.html	(from https://www.getthegloss.com/listing/health-and-fitness-videos)
15:41:41	72275/72275	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:41%20GMT	https://www.getthegloss.com/listing/recipe?offset=25	www.getthegloss.com/listing/recipe4c30.html	(from https://www.getthegloss.com/listing/recipe)
15:41:42	72116/72116	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:41%20GMT	https://www.getthegloss.com/listing/recipe?offset=50	www.getthegloss.com/listing/recipee164.html	(from https://www.getthegloss.com/listing/recipe)
15:41:42	72466/72466	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:41%20GMT	https://www.getthegloss.com/listing/recipe?offset=75	www.getthegloss.com/listing/recipe79ee.html	(from https://www.getthegloss.com/listing/recipe)
15:41:42	71137/71137	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:42%20GMT	https://www.getthegloss.com/listing/recipe?offset=100	www.getthegloss.com/listing/recipe1206.html	(from https://www.getthegloss.com/listing/recipe)
15:41:42	50518/50518	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:42%20GMT	https://www.getthegloss.com/listing/health-sos?offset=24	www.getthegloss.com/listing/health-sos198d.html	(from https://www.getthegloss.com/listing/health-sos)
15:41:43	74062/74062	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:42%20GMT	https://www.getthegloss.com/listing/columns?offset=25	www.getthegloss.com/listing/columns4c30.html	(from https://www.getthegloss.com/listing/columns)
15:41:43	73668/73668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:43%20GMT	https://www.getthegloss.com/listing/columns?offset=50	www.getthegloss.com/listing/columnse164.html	(from https://www.getthegloss.com/listing/columns)
15:41:43	73107/73107	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:43%20GMT	https://www.getthegloss.com/listing/columns?offset=75	www.getthegloss.com/listing/columns79ee.html	(from https://www.getthegloss.com/listing/columns)
15:41:45	73064/73064	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:43%20GMT	https://www.getthegloss.com/listing/columns?offset=100	www.getthegloss.com/listing/columns1206.html	(from https://www.getthegloss.com/listing/columns)
15:41:46	69502/69502	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:45%20GMT	https://www.getthegloss.com/listing/sarah-vine-blog?offset=25	www.getthegloss.com/listing/sarah-vine-blog4c30.html	(from https://www.getthegloss.com/listing/sarah-vine-blog)
15:41:46	69592/69592	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:46%20GMT	https://www.getthegloss.com/listing/sarah-vine-blog?offset=50	www.getthegloss.com/listing/sarah-vine-bloge164.html	(from https://www.getthegloss.com/listing/sarah-vine-blog)
15:41:46	48751/48751	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:46%20GMT	https://www.getthegloss.com/listing/sarah-vine-blog?offset=75	www.getthegloss.com/listing/sarah-vine-blog79ee.html	(from https://www.getthegloss.com/listing/sarah-vine-blog)
15:41:47	71239/71239	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:46%20GMT	https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor?offset=25	www.getthegloss.com/listing/news-and-features-by-susannah-taylor4c30.html	(from https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor)
15:41:47	71574/71574	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:47%20GMT	https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor?offset=50	www.getthegloss.com/listing/news-and-features-by-susannah-taylore164.html	(from https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor)
15:41:48	71063/71063	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:47%20GMT	https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor?offset=75	www.getthegloss.com/listing/news-and-features-by-susannah-taylor79ee.html	(from https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor)
15:41:48	67014/67014	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:47%20GMT	https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor?offset=100	www.getthegloss.com/listing/news-and-features-by-susannah-taylor1206.html	(from https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor)
15:41:50	74421/74421	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:48%20GMT	https://www.getthegloss.com/listing/sense-and-sensitivity?offset=25	www.getthegloss.com/listing/sense-and-sensitivity4c30.html	(from https://www.getthegloss.com/listing/sense-and-sensitivity)
15:41:51	66357/66357	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:50%20GMT	https://www.getthegloss.com/listing/sense-and-sensitivity?offset=50	www.getthegloss.com/listing/sense-and-sensitivitye164.html	(from https://www.getthegloss.com/listing/sense-and-sensitivity)
15:41:51	72058/72058	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:51%20GMT	https://www.getthegloss.com/listing/the-makeup-maniac?offset=25	www.getthegloss.com/listing/the-makeup-maniac4c30.html	(from https://www.getthegloss.com/listing/the-makeup-maniac)
15:41:52	60893/60893	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:51%20GMT	https://www.getthegloss.com/listing/the-makeup-maniac?offset=50	www.getthegloss.com/listing/the-makeup-maniace164.html	(from https://www.getthegloss.com/listing/the-makeup-maniac)
15:41:52	73263/73263	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:52%20GMT	https://www.getthegloss.com/listing/not-fair?offset=25	www.getthegloss.com/listing/not-fair4c30.html	(from https://www.getthegloss.com/listing/not-fair)
15:41:53	61007/61007	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:52%20GMT	https://www.getthegloss.com/listing/not-fair?offset=50	www.getthegloss.com/listing/not-faire164.html	(from https://www.getthegloss.com/listing/not-fair)
15:41:53	71121/71121	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:53%20GMT	https://www.getthegloss.com/listing/freer-nutrition?offset=25	www.getthegloss.com/listing/freer-nutrition4c30.html	(from https://www.getthegloss.com/listing/freer-nutrition)
15:41:55	68827/68827	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:53%20GMT	https://www.getthegloss.com/listing/freer-nutrition?offset=50	www.getthegloss.com/listing/freer-nutritione164.html	(from https://www.getthegloss.com/listing/freer-nutrition)
15:41:56	47439/47439	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:55%20GMT	https://www.getthegloss.com/listing/freer-nutrition?offset=75	www.getthegloss.com/listing/freer-nutrition79ee.html	(from https://www.getthegloss.com/listing/freer-nutrition)
15:41:56	73004/73004	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:56%20GMT	https://www.getthegloss.com/listing/doing-it-all?offset=25	www.getthegloss.com/listing/doing-it-all4c30.html	(from https://www.getthegloss.com/listing/doing-it-all)
15:41:57	52016/52016	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:56%20GMT	https://www.getthegloss.com/listing/doing-it-all?offset=50	www.getthegloss.com/listing/doing-it-alle164.html	(from https://www.getthegloss.com/listing/doing-it-all)
15:41:57	69873/69873	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:57%20GMT	https://www.getthegloss.com/listing/budget-beauty?offset=25	www.getthegloss.com/listing/budget-beauty4c30.html	(from https://www.getthegloss.com/listing/budget-beauty)
15:41:58	45024/45024	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:57%20GMT	https://www.getthegloss.com/listing/budget-beauty?offset=50	www.getthegloss.com/listing/budget-beautye164.html	(from https://www.getthegloss.com/listing/budget-beauty)
15:42:01	539333/539333	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:41:58%20GMT	https://www.getthegloss.com/listing/consultants	www.getthegloss.com/listing/consultants.html	(from https://www.getthegloss.com/listing/find-an-expert)
15:42:01	60537/60537	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:01%20GMT	https://www.getthegloss.com/listing/health-and-beauty-advice?offset=24	www.getthegloss.com/listing/health-and-beauty-advice198d.html	(from https://www.getthegloss.com/listing/health-and-beauty-advice)
15:42:02	71682/71682	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:01%20GMT	https://www.getthegloss.com/listing/horoscopes?offset=25	www.getthegloss.com/listing/horoscopes4c30.html	(from https://www.getthegloss.com/listing/horoscopes)
15:42:02	68906/68906	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:02%20GMT	https://www.getthegloss.com/listing/horoscopes?offset=50	www.getthegloss.com/listing/horoscopese164.html	(from https://www.getthegloss.com/listing/horoscopes)
15:42:03	71196/71196	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:02%20GMT	https://www.getthegloss.com/listing/horoscopes?offset=75	www.getthegloss.com/listing/horoscopes79ee.html	(from https://www.getthegloss.com/listing/horoscopes)
15:42:03	69430/69430	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:03%20GMT	https://www.getthegloss.com/listing/horoscopes?offset=100	www.getthegloss.com/listing/horoscopes1206.html	(from https://www.getthegloss.com/listing/horoscopes)
15:42:04	73823/73823	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:03%20GMT	https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide?offset=25	www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide4c30.html	(from https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide)
15:42:04	74082/74082	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:04%20GMT	https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide?offset=50	www.getthegloss.com/listing/project-bikini-get-bikini-ready-guidee164.html	(from https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide)
15:42:05	72721/72721	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:04%20GMT	https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide?offset=75	www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide79ee.html	(from https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide)
15:42:05	73438/73438	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:05%20GMT	https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide?offset=100	www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide1206.html	(from https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide)
15:42:06	69826/69826	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:05%20GMT	https://www.getthegloss.com/listing/competitions-offers-and-giveaways?offset=25	www.getthegloss.com/listing/competitions-offers-and-giveaways4c30.html	(from https://www.getthegloss.com/listing/competitions-offers-and-giveaways)
15:42:07	68934/68934	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:06%20GMT	https://www.getthegloss.com/listing/competitions-offers-and-giveaways?offset=50	www.getthegloss.com/listing/competitions-offers-and-giveawayse164.html	(from https://www.getthegloss.com/listing/competitions-offers-and-giveaways)
15:42:07	67933/67933	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:06%20GMT	https://www.getthegloss.com/listing/competitions-offers-and-giveaways?offset=75	www.getthegloss.com/listing/competitions-offers-and-giveaways79ee.html	(from https://www.getthegloss.com/listing/competitions-offers-and-giveaways)
15:42:08	55138/55138	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:07%20GMT	https://www.getthegloss.com/listing/competitions-offers-and-giveaways?offset=100	www.getthegloss.com/listing/competitions-offers-and-giveaways1206.html	(from https://www.getthegloss.com/listing/competitions-offers-and-giveaways)
15:42:09	71803/71803	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:08%20GMT	http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews?offset=125	www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews0e37.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews?offset=75)
15:42:11	73415/73415	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:10%20GMT	http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews?offset=150	www.getthegloss.com/listing/beauty-reviews-beauty-product-reviewsbb6e.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews?offset=100)
15:42:12	73246/73246	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:11%20GMT	https://www.getthegloss.com/listing/news?offset=25	www.getthegloss.com/listing/news4c30.html	(from https://www.getthegloss.com/listing/news)
15:42:12	72571/72571	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:11%20GMT	https://www.getthegloss.com/listing/news?offset=50	www.getthegloss.com/listing/newse164.html	(from https://www.getthegloss.com/listing/news)
15:42:13	73629/73629	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:12%20GMT	https://www.getthegloss.com/listing/news?offset=75	www.getthegloss.com/listing/news79ee.html	(from https://www.getthegloss.com/listing/news)
15:42:13	73060/73060	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:12%20GMT	https://www.getthegloss.com/listing/news?offset=100	www.getthegloss.com/listing/news1206.html	(from https://www.getthegloss.com/listing/news)
15:42:14	65199/65199	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:13%20GMT	https://www.getthegloss.com/listing/jobs?offset=10	www.getthegloss.com/listing/jobs835b.html	(from https://www.getthegloss.com/listing/jobs)
15:42:14	65270/65270	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:14%20GMT	https://www.getthegloss.com/listing/jobs?offset=20	www.getthegloss.com/listing/jobsf11f.html	(from https://www.getthegloss.com/listing/jobs)
15:42:15	65288/65288	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:14%20GMT	https://www.getthegloss.com/listing/jobs?offset=30	www.getthegloss.com/listing/jobsd48d.html	(from https://www.getthegloss.com/listing/jobs)
15:42:15	66691/66691	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:14%20GMT	https://www.getthegloss.com/listing/jobs?offset=40	www.getthegloss.com/listing/jobs0ada.html	(from https://www.getthegloss.com/listing/jobs)
15:42:16	72814/72814	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:15%20GMT	https://www.getthegloss.com/listing/career-inspiration?offset=25	www.getthegloss.com/listing/career-inspiration4c30.html	(from https://www.getthegloss.com/listing/career-inspiration)
15:42:16	74216/74216	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:15%20GMT	https://www.getthegloss.com/listing/career-inspiration?offset=50	www.getthegloss.com/listing/career-inspiratione164.html	(from https://www.getthegloss.com/listing/career-inspiration)
15:42:17	75019/75019	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:16%20GMT	https://www.getthegloss.com/listing/career-inspiration?offset=75	www.getthegloss.com/listing/career-inspiration79ee.html	(from https://www.getthegloss.com/listing/career-inspiration)
15:42:17	73862/73862	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:16%20GMT	https://www.getthegloss.com/listing/career-inspiration?offset=100	www.getthegloss.com/listing/career-inspiration1206.html	(from https://www.getthegloss.com/listing/career-inspiration)
15:42:17	38587/38587	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:17%20GMT	https://www.getthegloss.com/listing/all-gtg-edits?offset=12	www.getthegloss.com/listing/all-gtg-edits5369.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:21	84631/84631	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:17%20GMT	https://www.getthegloss.com/listing/the-essential-weekly-edit	www.getthegloss.com/listing/the-essential-weekly-edit.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:22	83123/83123	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:21%20GMT	https://www.getthegloss.com/listing/winter-skin-saviours	www.getthegloss.com/listing/winter-skin-saviours.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:22	83402/83402	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:21%20GMT	https://www.getthegloss.com/listing/daily-dose-supplements	www.getthegloss.com/listing/daily-dose-supplements.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:23	79830/79830	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:22%20GMT	https://www.getthegloss.com/listing/strobing-the-modern-contouring-makeup-edit	www.getthegloss.com/listing/strobing-the-modern-contouring-makeup-edit.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:23	81106/81106	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:22%20GMT	https://www.getthegloss.com/listing/the-ultimate-eyebrow-edit	www.getthegloss.com/listing/the-ultimate-eyebrow-edit.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:24	83843/83843	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:23%20GMT	https://www.getthegloss.com/listing/the-best-waterproof-makeup-and-beauty-products	www.getthegloss.com/listing/the-best-waterproof-makeup-and-beauty-products.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:24	74942/74942	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:23%20GMT	https://www.getthegloss.com/listing/get-the-box-the-magnificent-seven	www.getthegloss.com/listing/get-the-box-the-magnificent-seven.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:25	81678/81678	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:24%20GMT	https://www.getthegloss.com/listing/must-have-beauty-tools-and-gadgets	www.getthegloss.com/listing/must-have-beauty-tools-and-gadgets.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:25	82548/82548	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:24%20GMT	https://www.getthegloss.com/listing/post-exercise-pick-me-ups	www.getthegloss.com/listing/post-exercise-pick-me-ups.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:26	81519/81519	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:25%20GMT	https://www.getthegloss.com/listing/the-best-beauty-buys-under-25	www.getthegloss.com/listing/the-best-beauty-buys-under-25.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:26	83144/83144	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:26%20GMT	https://www.getthegloss.com/listing/organic-beauty-boosters	www.getthegloss.com/listing/organic-beauty-boosters.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:27	84245/84245	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:26%20GMT	https://www.getthegloss.com/listing/amelia-freer-s-nutrition-edit	www.getthegloss.com/listing/amelia-freer-s-nutrition-edit.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:27	89256/89256	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:27%20GMT	https://www.getthegloss.com/listing/chris-james-fitness-essentials	www.getthegloss.com/listing/chris-james-fitness-essentials.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:28	89327/89327	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:27%20GMT	https://www.getthegloss.com/listing/jacqueline-hurst-s-healthy-mind-edit	www.getthegloss.com/listing/jacqueline-hurst-s-healthy-mind-edit.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:28	32534/32534	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:28%20GMT	https://www.getthegloss.com/listing/all-gtg-edits?offset=24	www.getthegloss.com/listing/all-gtg-edits198d.html	(from https://www.getthegloss.com/listing/all-gtg-edits)
15:42:30	72393/72393	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:28%20GMT	https://www.getthegloss.com/listing/anti-ageing-advice-news-and-features?offset=25	www.getthegloss.com/listing/anti-ageing-advice-news-and-features4c30.html	(from https://www.getthegloss.com/listing/anti-ageing-advice-news-and-features)
15:42:32	71530/71530	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:30%20GMT	https://www.getthegloss.com/listing/anti-ageing-advice-news-and-features?offset=50	www.getthegloss.com/listing/anti-ageing-advice-news-and-featurese164.html	(from https://www.getthegloss.com/listing/anti-ageing-advice-news-and-features)
15:42:34	72804/72804	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:32%20GMT	https://www.getthegloss.com/listing/anti-ageing-advice-news-and-features?offset=75	www.getthegloss.com/listing/anti-ageing-advice-news-and-features79ee.html	(from https://www.getthegloss.com/listing/anti-ageing-advice-news-and-features)
15:42:35	72573/72573	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:34%20GMT	https://www.getthegloss.com/listing/anti-ageing-advice-news-and-features?offset=100	www.getthegloss.com/listing/anti-ageing-advice-news-and-features1206.html	(from https://www.getthegloss.com/listing/anti-ageing-advice-news-and-features)
15:42:35	73394/73394	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:35%20GMT	https://www.getthegloss.com/listing/beauty-crush?offset=25	www.getthegloss.com/listing/beauty-crush4c30.html	(from https://www.getthegloss.com/listing/beauty-crush)
15:42:36	73490/73490	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:35%20GMT	https://www.getthegloss.com/listing/beauty-crush?offset=50	www.getthegloss.com/listing/beauty-crushe164.html	(from https://www.getthegloss.com/listing/beauty-crush)
15:42:36	73682/73682	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:36%20GMT	https://www.getthegloss.com/listing/beauty-crush?offset=75	www.getthegloss.com/listing/beauty-crush79ee.html	(from https://www.getthegloss.com/listing/beauty-crush)
15:42:37	72723/72723	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:36%20GMT	https://www.getthegloss.com/listing/beauty-crush?offset=100	www.getthegloss.com/listing/beauty-crush1206.html	(from https://www.getthegloss.com/listing/beauty-crush)
15:42:37	85270/85270	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:37%20GMT	https://www.getthegloss.com/listing/get-the-gloss-product-shop?offset=12	www.getthegloss.com/listing/get-the-gloss-product-shop5369.html	(from https://www.getthegloss.com/listing/get-the-gloss-product-shop)
15:42:42	81903/81903	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:37%20GMT	https://www.getthegloss.com/listing/get-the-gloss-product-shop?offset=24	www.getthegloss.com/listing/get-the-gloss-product-shop198d.html	(from https://www.getthegloss.com/listing/get-the-gloss-product-shop)
15:42:43	42622/42622	---M--	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:42:41%20GMT	http://www.getthegloss.com/listing/columnists?offset=20	www.getthegloss.com/listing/columnistsf11f.html	(from http://www.getthegloss.com/listing/columnists)
